  0.222000007629E+02  0.204918821352E+04  0.100000000000E+01  0.134186626247E+06  0.225649595532E-02
  0.223000011444E+02  0.205281429850E+04  0.100000000000E+01  0.134392768341E+06  0.225369682669E-02
  0.223999996185E+02  0.205641197798E+04  0.100000000000E+01  0.134597185961E+06  0.225088400965E-02
  0.225000000000E+02  0.205998161406E+04  0.100000000000E+01  0.134799902283E+06  0.224805808188E-02
  0.226000003815E+02  0.206352356232E+04  0.100000000000E+01  0.135000940050E+06  0.224521960464E-02
  0.227000007629E+02  0.206703817197E+04  0.100000000000E+01  0.135200321576E+06  0.224236912326E-02
  0.228000011444E+02  0.207052578596E+04  0.100000000000E+01  0.135398068763E+06  0.223950716755E-02
  0.228999996185E+02  0.207398674118E+04  0.100000000000E+01  0.135594203107E+06  0.223663425224E-02
  0.230000000000E+02  0.207742136857E+04  0.100000000000E+01  0.135788745710E+06  0.223375087743E-02
  0.231000003815E+02  0.208082999325E+04  0.100000000000E+01  0.135981717287E+06  0.223085752900E-02
  0.232000007629E+02  0.208421293468E+04  0.100000000000E+01  0.136173138177E+06  0.222795467903E-02
  0.233000011444E+02  0.208757050677E+04  0.100000000000E+01  0.136363028351E+06  0.222504278618E-02
  0.233999996185E+02  0.209090301801E+04  0.100000000000E+01  0.136551407421E+06  0.222212229612E-02
  0.235000000000E+02  0.209421077159E+04  0.100000000000E+01  0.136738294648E+06  0.221919364187E-02
  0.236000003815E+02  0.209749406554E+04  0.100000000000E+01  0.136923708950E+06  0.221625724420E-02
  0.237000007629E+02  0.210075319280E+04  0.100000000000E+01  0.137107668911E+06  0.221331351197E-02
  0.238000011444E+02  0.210398844137E+04  0.100000000000E+01  0.137290192787E+06  0.221036284251E-02
  0.238999996185E+02  0.210720009442E+04  0.100000000000E+01  0.137471298514E+06  0.220740562190E-02
  0.240000000000E+02  0.211038843037E+04  0.100000000000E+01  0.137651003717E+06  0.220444222535E-02
  0.241000003815E+02  0.211355372302E+04  0.100000000000E+01  0.137829325714E+06  0.220147301752E-02
  0.242000007629E+02  0.211669624160E+04  0.100000000000E+01  0.138006281526E+06  0.219849835277E-02
  0.243000011444E+02  0.211981625096E+04  0.100000000000E+01  0.138181887879E+06  0.219551857551E-02
  0.243999996185E+02  0.212291401157E+04  0.100000000000E+01  0.138356161216E+06  0.219253402048E-02
  0.245000000000E+02  0.212598977967E+04  0.100000000000E+01  0.138529117701E+06  0.218954501302E-02
